Frame Index,Game Clock Time (min:sec),Half,Game Clock (in seconds since start of half),Unix Timestamp,On-ball Player Number,On-ball Player Name,On-ball Player Coordinates,Ball Coordinates,Number of Opposition Players within 5 yd
36031,24:01,1,1441.24,1599958926010,25,W. Zimmerman,"[20.1, -2.25, 0.0]","[19.7, -2.85, 0.21]",2
36032,24:01,1,1441.28,1599958926050,25,W. Zimmerman,"[19.97, -2.38, 0.0]","[19.6, -2.94, 0.19]",2
36033,24:01,1,1441.32,1599958926090,25,W. Zimmerman,"[19.85, -2.51, 0.0]","[19.37, -3.11, 0.19]",2
36034,24:01,1,1441.36,1599958926130,25,W. Zimmerman,"[19.72, -2.65, 0.0]","[19.28, -3.2, 0.21]",2
36035,24:01,1,1441.4,1599958926170,25,W. Zimmerman,"[19.59, -2.79, 0.0]","[19.15, -3.31, 0.2]",2
36036,24:01,1,1441.44,1599958926210,25,W. Zimmerman,"[19.47, -2.93, 0.0]","[19.03, -3.42, 0.2]",2
36037,24:01,1,1441.48,1599958926250,25,W. Zimmerman,"[19.35, -3.06, 0.0]","[18.92, -3.52, 0.2]",2
36038,24:01,1,1441.52,1599958926290,25,W. Zimmerman,"[19.23, -3.21, 0.0]","[18.78, -3.64, 0.2]",2
36039,24:01,1,1441.56,1599958926330,25,W. Zimmerman,"[19.12, -3.35, 0.0]","[18.67, -3.74, 0.2]",2
36040,24:01,1,1441.6,1599958926370,25,W. Zimmerman,"[19.01, -3.49, 0.0]","[18.57, -3.87, 0.2]",2
36041,24:01,1,1441.64,1599958926410,25,W. Zimmerman,"[18.91, -3.64, 0.0]","[18.5, -3.98, 0.19]",2
36042,24:01,1,1441.68,1599958926450,25,W. Zimmerman,"[18.81, -3.79, 0.0]","[18.42, -4.13, 0.19]",2
36043,24:01,1,1441.72,1599958926490,25,W. Zimmerman,"[18.71, -3.93, 0.0]","[18.37, -4.26, 0.19]",3
36044,24:01,1,1441.76,1599958926530,25,W. Zimmerman,"[18.63, -4.08, 0.0]","[18.32, -4.41, 0.19]",3
36045,24:01,1,1441.8,1599958926570,25,W. Zimmerman,"[18.55, -4.23, 0.0]","[18.29, -4.54, 0.19]",3
36046,24:01,1,1441.84,1599958926610,25,W. Zimmerman,"[18.47, -4.38, 0.0]","[18.26, -4.69, 0.19]",3
36047,24:01,1,1441.88,1599958926650,25,W. Zimmerman,"[18.41, -4.53, 0.0]","[18.22, -4.83, 0.19]",3
36048,24:01,1,1441.92,1599958926690,25,W. Zimmerman,"[18.34, -4.68, 0.0]","[18.18, -4.94, 0.19]",3
36049,24:01,1,1441.96,1599958926730,25,W. Zimmerman,"[18.28, -4.83, 0.0]","[18.15, -5.17, 0.19]",3
36050,24:02,1,1442.0,1599958926770,25,W. Zimmerman,"[18.23, -4.99, 0.0]","[18.11, -5.28, 0.19]",3
36051,24:02,1,1442.04,1599958926810,25,W. Zimmerman,"[18.18, -5.14, 0.0]","[18.07, -5.41, 0.19]",3
36052,24:02,1,1442.08,1599958926850,25,W. Zimmerman,"[18.13, -5.29, 0.0]","[18.03, -5.54, 0.19]",3
36053,24:02,1,1442.12,1599958926890,25,W. Zimmerman,"[18.09, -5.43, 0.0]","[17.99, -5.68, 0.19]",3
36054,24:02,1,1442.16,1599958926930,25,W. Zimmerman,"[18.04, -5.58, 0.0]","[17.96, -5.8100000000000005, 0.18]",3
36055,24:02,1,1442.2,1599958926970,25,W. Zimmerman,"[18.0, -5.73, 0.0]","[17.9, -5.98, 0.16]",3
36056,24:02,1,1442.24,1599958927010,25,W. Zimmerman,"[17.96, -5.88, 0.0]","[17.9, -6.03, 0.22]",3
36057,24:02,1,1442.28,1599958927050,25,W. Zimmerman,"[17.92, -6.03, 0.0]","[17.76, -6.3, 0.23]",3
36058,24:02,1,1442.32,1599958927090,25,W. Zimmerman,"[17.88, -6.18, 0.0]","[17.63, -6.63, 0.27]",3
36059,24:02,1,1442.36,1599958927130,25,W. Zimmerman,"[17.84, -6.33, 0.0]","[17.49, -6.96, 0.28]",3
36060,24:02,1,1442.4,1599958927170,25,W. Zimmerman,"[17.79, -6.49, 0.0]","[17.35, -7.29, 0.29]",3
36102,24:04,1,1444.08,1599958928850,25,W. Zimmerman,"[13.87, -15.78, 0.0]","[13.64, -16.54, 0.09]",1
36103,24:04,1,1444.12,1599958928890,25,W. Zimmerman,"[13.69, -16.0, 0.0]","[13.59, -16.68, 0.09]",1
36104,24:04,1,1444.16,1599958928930,25,W. Zimmerman,"[13.51, -16.22, 0.0]","[13.55, -16.78, 0.09]",1
36105,24:04,1,1444.2,1599958928970,25,W. Zimmerman,"[13.32, -16.44, 0.0]","[13.02, -17.06, 0.09]",1
36106,24:04,1,1444.24,1599958929010,25,W. Zimmerman,"[13.13, -16.65, 0.0]","[12.83, -17.16, 0.09]",1
36107,24:04,1,1444.28,1599958929050,25,W. Zimmerman,"[12.93, -16.86, 0.0]","[12.6, -17.29, 0.09]",1
36108,24:04,1,1444.32,1599958929090,25,W. Zimmerman,"[12.72, -17.06, 0.0]","[12.33, -17.43, 0.1]",1
36109,24:04,1,1444.36,1599958929130,25,W. Zimmerman,"[12.51, -17.25, 0.0]","[12.03, -17.59, 0.09]",1
36110,24:04,1,1444.4,1599958929170,25,W. Zimmerman,"[12.3, -17.44, 0.0]","[12.01, -17.64, 0.09]",2
36111,24:04,1,1444.44,1599958929210,25,W. Zimmerman,"[12.09, -17.63, 0.0]","[11.74, -17.78, 0.11]",2
36112,24:04,1,1444.48,1599958929250,25,W. Zimmerman,"[11.87, -17.81, 0.0]","[11.54, -17.93, 0.11]",2
36113,24:04,1,1444.52,1599958929290,25,W. Zimmerman,"[11.65, -17.99, 0.0]","[11.26, -18.11, 0.12]",2
36114,24:04,1,1444.56,1599958929330,25,W. Zimmerman,"[11.42, -18.16, 0.0]","[10.93, -18.3, 0.14]",2
36115,24:04,1,1444.6,1599958929370,25,W. Zimmerman,"[11.2, -18.33, 0.0]","[10.6, -18.5, 0.15]",2
36116,24:04,1,1444.64,1599958929410,25,W. Zimmerman,"[10.97, -18.5, 0.0]","[10.21, -18.74, 0.16]",2
36166,24:06,1,1446.64,1599958931410,25,W. Zimmerman,"[-2.7, -26.35, 0.0]","[-3.5, -26.74, 0.07]",2
36167,24:06,1,1446.68,1599958931450,25,W. Zimmerman,"[-2.95, -26.48, 0.0]","[-3.66, -26.85, 0.06]",2
36168,24:06,1,1446.72,1599958931490,25,W. Zimmerman,"[-3.19, -26.61, 0.0]","[-3.87, -26.97, 0.06]",2
36169,24:06,1,1446.76,1599958931530,25,W. Zimmerman,"[-3.43, -26.74, 0.0]","[-4.04, -27.07, 0.06]",2
36170,24:06,1,1446.8,1599958931570,25,W. Zimmerman,"[-3.67, -26.87, 0.0]","[-4.22, -27.18, 0.06]",2
36171,24:06,1,1446.84,1599958931610,25,W. Zimmerman,"[-3.9, -26.99, 0.0]","[-4.4, -27.28, 0.06]",2
36172,24:06,1,1446.88,1599958931650,25,W. Zimmerman,"[-4.13, -27.12, 0.0]","[-4.53, -27.34, 0.06]",2
36173,24:06,1,1446.92,1599958931690,25,W. Zimmerman,"[-4.35, -27.24, 0.0]","[-4.99, -27.52, 0.09]",2
36174,24:06,1,1446.96,1599958931730,25,W. Zimmerman,"[-4.58, -27.36, 0.0]","[-5.01, -27.52, 0.09]",2
36175,24:07,1,1447.0,1599958931770,25,W. Zimmerman,"[-4.79, -27.47, 0.0]","[-5.6, -27.49, 0.14]",2
36772,24:30,1,1470.88,1599958955650,7,A. Danladi,"[-0.1, 31.55, 0.0]","[0.24, 32.37, 0.7000000000000001]",1
36773,24:30,1,1470.92,1599958955690,7,A. Danladi,"[-0.05, 31.7, 0.0]","[0.15, 32.59, 1.16]",1
38663,25:46,1,1546.52,1599959031290,2,D. Lovitz,"[42.86, -14.16, 0.0]","[42.18, -13.87, 2.66]",1
38664,25:46,1,1546.56,1599959031330,2,D. Lovitz,"[42.86, -14.25, 0.0]","[42.29, -14.03, 2.67]",1
38665,25:46,1,1546.6,1599959031370,2,D. Lovitz,"[42.86, -14.34, 0.0]","[42.39, -14.18, 2.67]",1
38666,25:46,1,1546.64,1599959031410,2,D. Lovitz,"[42.86, -14.42, 0.0]","[42.49, -14.33, 2.7199999999999998]",1
38667,25:46,1,1546.68,1599959031450,2,D. Lovitz,"[42.86, -14.49, 0.0]","[42.52, -14.37, 2.85]",1
38668,25:46,1,1546.72,1599959031490,2,D. Lovitz,"[42.86, -14.56, 0.0]","[42.54, -14.41, 3.02]",1
38669,25:46,1,1546.76,1599959031530,2,D. Lovitz,"[42.86, -14.63, 0.0]","[42.53, -14.4, 3.2]",1
38670,25:46,1,1546.8,1599959031570,2,D. Lovitz,"[42.86, -14.69, 0.0]","[42.52, -14.38, 3.41]",1
38671,25:46,1,1546.84,1599959031610,2,D. Lovitz,"[42.86, -14.76, 0.0]","[42.5, -14.36, 3.59]",1
40062,26:42,1,1602.48,1599959087250,9,D. Badji,"[-12.57, -7.19, 0.0]","[-12.08, -7.01, 3.69]",1
40063,26:42,1,1602.52,1599959087290,9,D. Badji,"[-12.56, -7.15, 0.0]","[-12.58, -6.9, 3.34]",1
40064,26:42,1,1602.56,1599959087330,9,D. Badji,"[-12.55, -7.1, 0.0]","[-13.04, -6.9, 3.06]",1
40158,26:46,1,1606.32,1599959091090,7,A. Danladi,"[-19.25, 13.05, 0.0]","[-18.86, 13.45, 2.76]",1
40159,26:46,1,1606.36,1599959091130,7,A. Danladi,"[-19.25, 13.34, 0.0]","[-18.91, 13.63, 2.5]",1
40160,26:46,1,1606.4,1599959091170,7,A. Danladi,"[-19.25, 13.63, 0.0]","[-18.94, 13.74, 2.35]",1
